kg1_treated_rep1	kg1_treated_rep2	kg1_treated_rep3	kg1_DMSO_rep1	kg1_DMSO_rep2	kg1_DMSO_rep3	molm14_treated_rep1	molm14_treated_rep2	molm14_treated_rep3	molm14_DMSO_rep1	molm14_DMSO_rep2	molm14_DMSO_rep3	ociaml2_treated_rep1	ociaml2_treated_rep2	ociaml2_treated_rep3	ociaml2_DMSO_rep1	ociaml2_DMSO_rep2	ociaml2_DMSO_rep3	ociaml3_treated_rep1	ociaml3_treated_rep2	ociaml3_treated_rep3	ociaml3_DMSO_rep1	ociaml3_DMSO_rep2	ociaml3_DMSO_rep3	thp1_treated_rep1	thp1_treated_rep2	thp1_treated_rep3	thp1_DMSO_rep1	thp1_DMSO_rep2	thp1_DMSO_rep3
DAC+SB.85.1-x1-0	1.79790959629381	7.13423250202307	1.40410478459912	5.01318536772412	0	0.652136957688956	2.70359752368642	5.31979995633642	2.53065102724814	3.92312414830521	5.16359233992089	4.6947474279626	1.51011685854297	3.32152229499919	2.23579157630559	0	4.66939149235353	0.434066235750937	5.2248968231402	11.720746708572	6.89960502536032	7.19557178259938	7.12472619168026	5.40149791564042	7.62846940745944	0	6.1357943329857	5.34562535568104	0	3.36949823208624
DAC+SB.88.1-x1-0	15.2822315684974	9.51231000269743	13.1049779895918	7.24126775337928	17.705669103091	18.5859032941352	26.3600758559426	0	24.0411847588573	20.2694747662436	46.472331059288	39.3185097091867	13.0876794407057	23.2506560649944	22.996713356286	15.9346980621522	18.6775659694141	20.835179316045	28.1340598169088	0	25.2985517596545	37.4169732695168	67.6848988209625	34.3731685540754	45.7708164447566	63.7028443005288	65.9597890795962	66.820316946013	94.289326082473	73.5673780672163
DAC+SB.88.2-x1-0	0	0	0	0	0	0	21.6287801894914	42.5583996506913	20.2452082179851	25.5003069639839	0	0	0	0	0	0	0	0	0	15.6276622780959	0	0	0	0	9.42340338568519	0	0	0	0	0
DAC+SB.92.1-x1-0	1.79790959629381	4.75615500134871	0.936069856399415	1.67106178924137	0	0.652136957688956	0.675899380921606	0	1.8979882704361	1.30770804943507	5.16359233992089	2.3473737139813	0	3.32152229499919	1.59699398307542	0	0	0.868132471501874	1.60766056096622	0	1.14993417089339	0.719557178259938	0	2.4552263252911	1.34620048366931	2.27510158216174	1.53394858324642	6.01382852514117	0	0.561583038681041
DAC+SB.93.1-x1-0	0	0	0.468034928199707	0	0	0	3.37949690460803	0	1.26532551362407	1.30770804943507	0	1.17368685699065	0	0	0	0	0	0.868132471501874	3.21532112193243	0	0.574967085446693	0	7.12472619168026	2.4552263252911	1.34620048366931	2.27510158216174	1.02263238883095	0	8.97993581737838	0.561583038681041
DAC+SB.94.2-x1-0	0	0	0	0	0	0	8.78669195198087	0	8.85727859536849	5.88468622245781	0	8.80265142742987	0	9.96456688499758	0.638797593230168	1.27477584497218	0	0	2.41149084144932	0	8.0495391962537	2.15867153477981	0	2.94627159034932	17.9493397822575	0	23.0092287486964	9.35484437244182	0	17.4090741991123
DAC+SB.94.1-x1-0	5.84320618795488	4.75615500134871	3.74427942559766	7.79828834979307	10.6234014618546	2.60854783075582	0	0	0	0	0	0	3.52360600326692	0	3.83278555938101	5.7364913023748	9.33878298470707	1.30219870725281	2.00957570120777	0	0	2.15867153477982	10.6870892875204	0	0	9.10040632864698	0	5.34562535568104	26.9398074521351	0
DAC+SB.95.1-x1-0	2.24738699536726	0	1.87213971279883	0	0	3.26068478844478	1.35179876184321	0	0	0.653854024717535	0	1.17368685699065	0.503372286180989	0	1.27759518646034	0.637387922486089	0	1.30219870725281	2.81340598169088	3.90691556952399	1.14993417089339	1.43911435651988	10.6870892875204	1.96418106023288	1.79493397822575	0	0.511316194415475	0.66820316946013	0	0
DAC+SB.95.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.100.1-x1-0	38.2055789212435	21.4026975060692	25.2738861227842	16.7106178924137	17.705669103091	16.3034239422239	21.6287801894914	21.2791998253457	22.1431964884212	16.3463506179384	15.4907770197627	14.0842422838878	16.6112854439726	19.9291337699952	12.1371542713732	10.8355946822635	14.0081744770606	10.4175896580225	24.1149084144932	23.4414934171439	22.423716332421	28.7822871303975	32.0612678625612	23.5701727227945	21.539207738709	29.5763205681027	20.452647776619	27.3963299478653	26.9398074521351	19.6554063538364
DAC+SB.101.1-x1-0	22.0243925545992	16.6465425047205	14.9771177023906	21.7238032601379	38.9524720268001	14.347013069157	23.6564783322562	42.5583996506913	24.0411847588573	31.3849931864417	25.8179616996045	19.3658331403457	14.0944240130677	19.9291337699952	19.163927796905	21.0338014420409	28.0163489541212	13.456053308279	24.9187386949763	46.8829868342878	17.8239796488475	20.8671581695382	17.8118154792007	14.2403126866884	36.3474130590715	38.6767268967496	31.7016040537594	17.3732824059634	58.3695828129595	32.0102332048193
DAC+SB.103.2-x1-0	0	92.7450225262999	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2973101396661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.103.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STRG.32.1-x3-0	30.1149857379213	0	29.9542354047813	42.3335653274481	60.1992749505093	27.0636837440917	58.8032461401797	0	0	11.1155184201981	0	35.7974491382148	22.6517528781445	19.9291337699952	0	0	18.6775659694141	24.3077092020525	30.5455506583581	78.1383113904797	27.0234530159946	23.745386882578	32.0612678625612	33.8821232890172	52.0530853685468	0	64.4258404963498	62.8110979292522	49.3896469955811	45.4882261331643
STRG.32.2-x3-0	8.5400705823956	0	0	0	0	0	0	0	0	0	0	0	0	0	11.498356678143	0	0	0	0	0	0	0	0	0	0	84.1787585399845	0	0	0	0
DAC+SB.103.1-x1-0	1.79790959629381	0	5.14838421019678	3.89914417489654	0	7.17350653457851	14.8697863802753	101.076199170392	31.6331378406017	17.6540586673734	61.9631080790507	2.93421714247662	4.5303505756289	0	17.5669338138296	11.4729826047496	0	2.17033117875469	6.02872710362331	0	2.29986834178677	13.6715863869388	0	4.9104526505822	10.7696038693545	0	5.62447813857022	4.67742218622091	44.8996790868919	19.6554063538364
DAC+SB.104.1-x1-0	0.449477399073453	0	1.40410478459912	0	0	0.652136957688956	0	0	0	0	0	0.586843428495325	1.00674457236198	0	0.638797593230168	0	0	0	0.401915140241554	0	0	0	0	0	0	0	1.02263238883095	1.33640633892026	0	0.561583038681041
DAC+SB.105.1-x1-0	5.84320618795488	0	4.68034928199707	5.01318536772412	3.54113382061819	0.978205436533433	7.43489319013766	0	3.79597654087221	4.57697817302274	5.16359233992089	7.62896457043922	0	3.32152229499919	4.47158315261117	3.82432753491653	0	2.60439741450562	5.62681196338175	3.90691556952399	5.17470376902024	15.8302579217186	7.12472619168026	6.87463371081507	3.14113446189506	2.27510158216174	4.60184574973927	1.33640633892026	4.48996790868919	5.05424734812937
DAC+SB.106.1-x1-0	6.74216098610179	16.6465425047205	4.21231435379737	10.583391331862	3.54113382061819	3.58675326728926	3.37949690460803	0	7.59195308174442	14.3847885437858	0	2.3473737139813	10.5708180098008	16.607611474996	8.94316630522235	16.5720859846383	14.0081744770606	8.68132471501874	6.83255738410641	7.81383113904797	6.89960502536032	10.7933576738991	21.3741785750408	6.87463371081508	15.7056723094753	0	11.7602724715559	15.368672897583	4.48996790868919	10.1084946962587
DAC+SB.108.1-x1-0	0	2.37807750067436	0.936069856399415	1.11404119282758	0	1.30427391537791	2.70359752368642	0	0	0	0	0.586843428495325	2.51686143090495	0	0.958196389845252	0	0	0	0	0	0	0	0	0.49104526505822	0	0	0	1.33640633892026	0	0
DAC+SB.108.2-x1-0	0.898954798146905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73626494300375	1.20574542072466	0	3.44980251268016	0.719557178259938	0	0	0	0	1.02263238883095	0	0	1.12316607736208
DAC+SB.110.1-x1-0	5.39372878888143	0	0	0	0	0	5.40719504737284	0	0	0	0	0	0	0	0	0	0	0	19.6938418718361	39.0691556952399	14.949144221614	10.7933576738991	0	22.5880821926781	0	0	0	0	0	0
STRG.34.1-x3-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.110.3-x1-0	0	4.75615500134872	0	27.2940092242758	38.9524720268001	12.7166706749346	4.73129566645124	0	0	9.80781037076302	0	9.97633828442052	28.1888480261354	23.2506560649944	32.2592784581235	26.1329048219296	23.3469574617677	39.0659612175843	0	0	17.8239796488475	40.2952019825565	0	0	53.8480193467725	56.8775395540436	55.2221489968713	44.7696123538287	125.719101443297	47.7345582878885
DAC+SB.110.2-x1-0	1.79790959629381	0	8.42462870759473	0	0	0.978205436533434	0	0	8.85727859536849	1.30770804943507	20.6543693596836	1.76053028548597	2.51686143090495	0	0.638797593230168	0	0	1.73626494300375	7.23447252434797	0	1.14993417089339	0	10.6870892875204	4.9104526505822	4.03860145100794	0	3.06789716649285	2.00460950838039	0	7.86216254153457
DAC+SB.112.1-x1-0	4.49477399073453	4.75615500134871	0.936069856399415	2.22808238565516	3.54113382061819	2.28247935191134	2.02769814276482	0	3.16331378406017	0	5.16359233992089	1.17368685699065	1.51011685854297	0	0	1.27477584497218	0	1.30219870725281	0.401915140241554	0	1.72490125634008	1.43911435651988	0	0.982090530116439	5.83353542923369	2.27510158216174	0.511316194415475	1.33640633892026	0	2.24633215472416
DAC+SB.118.1-x1-0	3.59581919258762	7.13423250202307	4.68034928199707	8.91232954262066	10.6234014618546	5.8692326192006	5.40719504737284	0	5.06130205449628	4.57697817302274	5.16359233992089	4.10790399946727	5.53709514799088	9.96456688499758	4.47158315261117	3.82432753491653	4.66939149235353	3.90659612175843	8.44021794507263	3.90691556952399	7.47457211080701	12.232472030419	14.2494523833605	6.38358844575686	10.3208703747981	18.200812657294	11.2489562771404	12.6958602197425	4.48996790868919	9.54691165757769
DAC+SB.119.1-x1-0	0	0	0.936069856399415	1.67106178924137	0	3.26068478844478	0.675899380921606	0	0	0.653854024717535	0	0	1.51011685854297	0	2.23579157630559	0.637387922486089	4.66939149235353	1.73626494300375	2.41149084144932	7.81383113904797	0.574967085446693	0.719557178259938	0	0	0.897466989112876	0	2.55658097207737	1.33640633892026	4.48996790868919	0.561583038681041
DAC+SB.120.1-x1-0	6.29268358702834	16.6465425047205	5.61641913839649	3.89914417489654	3.54113382061819	7.49957501342299	2.70359752368642	5.31979995633642	5.06130205449628	0.653854024717535	0	4.10790399946727	4.02697828944791	3.32152229499919	1.27759518646034	4.46171545740262	9.33878298470707	0	2.41149084144932	0	2.87483542723347	4.31734306955963	3.56236309584013	3.43731685540754	30.5138776298378	34.1265237324262	11.2489562771404	17.3732824059634	40.4097111782027	17.4090741991123
DAC+SB.121.1-x1-0	4.04529659166107	7.13423250202307	4.68034928199707	6.68424715696549	10.6234014618546	8.15171197111195	2.02769814276482	0	5.06130205449628	9.15395634604549	5.16359233992089	11.1500251414112	5.53709514799088	6.64304458999839	2.55519037292067	9.56081883729133	9.33878298470707	2.17033117875469	6.02872710362331	11.720746708572	9.19947336714709	11.512914852159	7.12472619168026	3.92836212046576	8.97466989112876	9.10040632864698	12.7829048603869	10.023047541902	0	14.6011590057071
DAC+SB.122.2-x1-0	0	4.75615500134871	0	0	3.54113382061819	0	0	0	0	0	0	2.3473737139813	0	0	0	0	0	1.73626494300375	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.122.3-x1-0	0	0	0	0	0	0.652136957688956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.122.1-x1-0	4.04529659166107	0	2.80820956919824	3.89914417489654	0	2.9346163096003	0	0	3.79597654087221	3.92312414830521	0	0	3.02023371708593	0	1.59699398307542	0	0	0	6.43064224386486	0	3.44980251268016	1.43911435651988	7.12472619168026	3.43731685540754	4.48733494556438	2.27510158216174	4.0905295553238	3.34101584730065	0	5.05424734812937
DAC+SB.123.6-x1-0	0	0	0	0	0	1.63034239422239	0	0	0.632662756812035	0	0	0	2.01348914472396	0	0.319398796615084	0	0	0.434066235750937	0.401915140241554	0	0	0.719557178259938	0	0	0	0	0	1.33640633892026	0	0.561583038681041
DAC+SB.123.2-x1-0	19.3275281601585	26.1588525074179	0	0	0	0	1.35179876184321	0	6.32662756812035	0	0	14.6710857123831	2.51686143090495	0	10.5401602882978	3.82432753491653	0	4.77472859326031	6.83255738410642	0	17.8239796488475	10.7933576738991	17.8118154792007	9.82090530116439	1.79493397822575	20.4759142394557	10.2263238883095	14.0322665586627	8.97993581737838	6.73899646417249
DAC+SB.123.3-x1-0	11.6864123759098	14.2684650040461	11.232838276793	27.2940092242758	14.1645352824728	17.2816293787573	22.304679570413	0	18.347219947549	18.9617667168085	0	9.38949485592519	12.0809348683437	3.32152229499919	15.6505410341391	9.56081883729133	0	19.9670468445431	14.8708601889375	23.4414934171439	10.9243746234872	21.5867153477982	24.9365416708809	34.3731685540754	20.1930072550397	11.3755079108087	20.9639639710345	8.01843803352156	13.4699037260676	23.0249045859227
DAC+SB.123.5-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.123.1-x1-0	0	0	18.7213971279883	0	42.4936058474183	6.84743805573403	0	10.6395999126728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.123.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STRG.35.1-x3-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.126.1-x1-0	0.898954798146905	0	0	0	0	1.30427391537791	0	0	2.53065102724814	1.30770804943507	0	0.586843428495325	0	0	0.638797593230168	1.27477584497218	4.66939149235353	0.434066235750937	0.401915140241554	0	0.574967085446693	1.43911435651988	0	3.92836212046576	0	0	0	1.33640633892026	0	1.12316607736208
DAC+SB.126.2-x1-0	0	0	1.87213971279883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.128.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.128.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.128.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.129.1-x1-0	0	0	0	0	0	0	1.35179876184321	0	0	0.653854024717535	0	0	0	0	0.319398796615084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.129.2-x1-0	0	0	1.87213971279883	0	0	1.95641087306687	0	5.31979995633642	5.06130205449628	3.92312414830521	0	5.28159085645792	0	0	0	0	4.66939149235353	3.90659612175843	2.81340598169088	0	4.59973668357354	0	0	1.96418106023288	3.14113446189506	6.82530474648523	0	0	0	3.93108127076728
DAC+SB.129.3-x1-0	0.898954798146905	0	0	0	0	0.652136957688956	4.05539628552963	0	0	2.61541609887014	5.16359233992089	2.3473737139813	8.05395657889582	0	2.87458916953575	4.46171545740262	0	1.73626494300375	0.803830280483108	3.90691556952399	0	2.87822871303975	3.56236309584013	2.94627159034932	0	0	1.53394858324642	3.34101584730065	0	1.12316607736208
DAC+SB.129.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.129.5-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.130.1-x1-0	0	4.75615500134871	0.468034928199707	0	0	0.326068478844478	1.35179876184321	0	0	0	0	0	0	0	0.319398796615084	0	0	0	0	0	0.574967085446693	0	0	0	0	0	0	2.00460950838039	0	0
DAC+SB.135.1-x1-0	0	23.7807750067436	42.5911784661734	33.4212357848275	0	21.5205196037355	0	0	0	0	0	0	0	0	2.87458916953575	0	0	27.78023908806	0	0	0	55.4059027260153	0	91.3344193008289	0	0	68.0050538572581	64.1475042681725	0	0
DAC.20.1-x2-0	64.7247454665771	0	42.5911784661734	50.688874273655	38.9524720268001	41.0846283344042	61.5068436638661	74.4771993887098	87.3074604400608	68.0008185706236	0	66.900150848467	71.9822369238814	36.5367452449911	90.0704606454536	95.6081883729133	14.0081744770606	49.0494846398559	26.124484115701	46.8829868342878	58.071675630116	31.6605158434373	42.7483571500816	14.2403126866884	69.5536916562478	50.0522348075584	55.2221489968713	64.8157074376326	71.839486539027	48.8577243652505
DAC+SB.137.1-x1-0	0	0	0	0	0	0	0	0	0.632662756812035	0	0	0.586843428495325	0	0	0	0	0	0	0	0	0.574967085446693	0	0	0	0	0	0	0	0	0
DAC+SB.137.3-x1-0	0.898954798146905	2.37807750067436	0	0	0	0	0	0	0	0	0	0	1.51011685854297	0	0.638797593230168	0	0	1.30219870725281	1.20574542072466	0	0	0	0	0.49104526505822	0.448733494556438	0	0	0	0	0
DAC+SB.137.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.138.1-x1-0	3.59581919258762	0	3.27624449739795	2.22808238565516	0	1.95641087306687	2.02769814276482	0	0.632662756812035	0	0	2.3473737139813	1.51011685854297	3.32152229499919	1.27759518646034	1.27477584497218	0	2.17033117875469	1.60766056096622	0	2.29986834178677	1.43911435651988	0	0	6.73100241834657	9.10040632864698	7.15842672181665	9.35484437244182	8.97993581737838	8.98532861889665
DAC+SB.138.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34620048366931	0	0	0	0	0
DAC+SB.140.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.140.2-x1-0	0	0	0.468034928199707	1.67106178924137	3.54113382061819	0	0	0	0	1.30770804943507	0	0	0	0	0.638797593230168	0	0	0	0	0	0	0	0	0	0.448733494556438	0	0.511316194415475	0	0	0
DAC+SB.140.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.140.3-x1-0	3.14634179351417	2.37807750067436	1.40410478459912	4.45616477131033	0	1.95641087306687	1.35179876184321	15.9593998690092	3.16331378406017	3.92312414830521	5.16359233992089	2.93421714247662	3.02023371708593	0	2.87458916953575	1.91216376745827	9.33878298470707	3.4725298860075	4.42106654265709	3.90691556952399	1.72490125634008	5.03690024781957	7.12472619168026	2.4552263252911	3.14113446189506	2.27510158216174	1.53394858324642	2.00460950838039	4.48996790868919	1.68474911604312
DAC+SB.142.1-x1-0	0.898954798146905	0	0.468034928199707	0.557020596413791	3.54113382061819	0	0	0	1.26532551362407	1.30770804943507	0	0	0.503372286180989	0	0.319398796615084	0.637387922486089	0	0.434066235750937	0	0	0.574967085446693	0	0	0.49104526505822	2.69240096733863	0	3.06789716649285	1.33640633892026	0	0.561583038681041
DAC+SB.145.1-x1-0	1.79790959629381	4.75615500134871	1.40410478459912	2.22808238565516	0	3.26068478844478	0	0	1.26532551362407	0.653854024717535	0	1.17368685699065	2.01348914472396	3.32152229499919	1.27759518646034	0.637387922486089	0	3.03846365025656	1.20574542072466	3.90691556952399	1.72490125634008	2.15867153477982	0	0.49104526505822	1.79493397822575	4.55020316432349	0.511316194415475	0	0	1.12316607736208
DAC+SB.146.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.146.3-x1-0	80.9059318332215	76.0984800215794	71.6093440145552	100.263707354482	56.6581411298911	62.2790794592953	94.6259133290248	47.8781996070278	96.7974017922413	102.655081880653	56.7995157391298	83.9186102748314	80.0361935027773	79.7165350799807	61.9633665433263	75.8491627758446	60.702089400596	68.1483990128971	117.761136090775	54.6968179733358	77.0455894498569	66.9188175781743	17.8118154792007	87.4060571803631	102.311236758868	102.379571197278	95.1048121612783	114.930945147142	76.3294544477162	94.9075335370959
DAC+SB.146.4-x1-0	73.7142934480462	47.5615500134871	68.3330995171573	58.4871626234481	67.2815425917457	39.7803544190263	60.1550449020229	63.837599476037	46.8170440040906	83.6933151638445	82.6174774387343	57.5106559925418	69.9687477791575	43.1797898349895	61.6439677467112	57.364913023748	0	45.5769547538484	114.947730109084	70.3244802514318	56.9217414592226	107.933576738991	113.995619066884	57.4522960118117	77.1821610637073	0	52.1542518303784	64.8157074376326	40.4097111782027	40.4339787850349
DAC+SB.146.5-x1-0	0	0	1.40410478459912	0	0	10.1081228441788	0	0	3.79597654087221	5.23083219774028	0	5.28159085645792	0	0	0	5.7364913023748	37.3551319388283	1.30219870725281	11.6555390670051	0	8.62450628170039	0	0	6.87463371081507	1.34620048366931	34.1265237324262	2.0452647776619	2.00460950838039	0	5.05424734812937
DAC+SB.146.2-x1-0	0.898954798146905	0	0	0	0	0.326068478844478	0	0	1.26532551362407	0	0	0	2.01348914472396	0	0	0.637387922486089	0	0.434066235750937	1.20574542072466	0	0.574967085446693	0	0	0	2.24366747278219	2.27510158216174	1.02263238883095	1.33640633892026	0	1.68474911604312
DAC+SB.147.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.147.1-x1-0	5.84320618795488	16.6465425047205	4.21231435379737	5.57020596413791	7.08226764123639	3.26068478844478	12.1661888565889	0	5.69396481130831	6.53854024717535	10.3271846798418	7.0421211419439	0	3.32152229499919	3.51338676276592	6.37387922486089	0	5.20879482901124	10.851708786522	11.720746708572	4.02476959812685	5.03690024781957	14.2494523833605	1.96418106023288	2.69240096733863	0	7.66974291623212	4.00921901676078	8.97993581737838	2.8079151934052
DAC+SB.147.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	5.53709514799088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.147.4-x1-0	1.34843219722036	0	0	0	3.54113382061819	0	0.675899380921606	10.6395999126728	2.53065102724814	0.653854024717535	0	0	0	0	0.319398796615084	0	0	0	0.401915140241554	0	1.72490125634008	0	0	0	0.448733494556438	0	0.511316194415475	0.66820316946013	0	0
DAC+SB.149.2-x1-0	1.34843219722036	4.75615500134871	5.14838421019678	5.01318536772412	3.54113382061819	2.9346163096003	4.05539628552963	0	3.16331378406017	5.88468622245781	5.16359233992089	4.10790399946727	5.53709514799088	3.32152229499919	4.47158315261117	0.637387922486089	14.0081744770606	4.34066235750937	11.6555390670051	7.81383113904797	8.62450628170039	9.3542433173792	7.12472619168026	7.85672424093151	3.5898679564515	2.27510158216174	5.62447813857022	6.01382852514117	8.97993581737838	3.93108127076729
DAC+SB.149.1-x1-0	0	0	0	0.557020596413791	0	0	0	0	0	0	0	0	1.00674457236198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511316194415475	0	0	0.561583038681041
DAC+SB.150.1-x1-0	2.24738699536726	4.75615500134871	0.936069856399415	0	0	2.9346163096003	2.70359752368642	5.31979995633642	0	5.88468622245781	0	0	2.01348914472396	6.64304458999839	0	0	0	0	8.03830280483108	0	5.17470376902024	4.31734306955963	0	14.7313579517466	4.93606844012082	6.82530474648523	0	0	8.97993581737838	3.93108127076728
DAC+SB.150.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0.586843428495325	0	0	1.27759518646034	0.637387922486089	0	2.17033117875469	3.61723626217398	0	0	0	0	0.49104526505822	0	0	2.55658097207737	0	0	0
DAC+SB.150.3-x1-0	0	0	0	3.89914417489654	0	0	0	0	2.53065102724814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5898679564515	0	0	1.33640633892026	0	1.12316607736208
DAC+SB.155.2-x1-0	0.449477399073453	9.51231000269743	1.40410478459912	1.11404119282758	10.6234014618546	0.652136957688956	0	0	0	0	0	0	0	0	0	0.637387922486089	0	0	0	0	0.574967085446693	0	0	0.49104526505822	0	0	1.53394858324642	0	0	0
DAC+SB.155.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.157.1-x1-0	1.79790959629381	4.75615500134871	0.468034928199707	0	0	0.978205436533433	2.70359752368642	0	0	0	0	0	0.503372286180989	3.32152229499919	0	0	0	0.868132471501874	0.803830280483108	0	0	0.719557178259938	0	0.49104526505822	0	2.27510158216174	1.02263238883095	0	4.48996790868919	2.8079151934052
DAC+SB.157.2-x1-0	0	0	0	0.557020596413791	0	0	0	0	1.8979882704361	0	0	2.93421714247662	0	0	0	0	0	0	0	0	0	0.719557178259938	0	0	0.448733494556438	0	0	0.66820316946013	0	0
DAC+SB.158.2-x1-0	3.59581919258762	0	2.34017464099854	0.557020596413791	3.54113382061819	1.30427391537791	2.02769814276482	0	1.26532551362407	1.30770804943507	0	0	0	0	0.958196389845252	3.18693961243044	0	0.868132471501874	1.60766056096622	3.90691556952399	0.574967085446693	0	0	1.96418106023288	0.448733494556438	2.27510158216174	2.0452647776619	2.67281267784052	0	2.8079151934052
DAC+SB.160.1-x1-0	0.898954798146905	0	0.468034928199707	0	0	0	0.675899380921605	0	1.26532551362407	3.26927012358767	0	0	1.51011685854297	6.64304458999839	0.958196389845251	7.64865506983307	0	2.17033117875469	1.20574542072466	0	0	0.719557178259938	3.56236309584013	1.47313579517466	1.79493397822575	0	0	2.67281267784052	0	0.561583038681041
DAC+SB.162.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.897466989112875	0	0	0	0	0
DAC+SB.164.1-x1-0	0.449477399073453	0	0.936069856399415	1.11404119282758	3.54113382061819	1.63034239422239	0.675899380921606	0	0	0.653854024717535	0	0.586843428495325	1.00674457236198	0	0.638797593230168	3.82432753491653	4.66939149235353	0	1.20574542072466	0	0.574967085446693	1.43911435651988	0	1.47313579517466	0.897466989112876	0	1.53394858324642	0	8.97993581737838	0
DAC+SB.165.1-x1-0	0.898954798146905	0	0.468034928199707	0	0	0	0	0	0	0	0	0	0	0	0.319398796615084	0.637387922486089	0	0	0.401915140241554	0	0.574967085446693	1.43911435651988	0	0	0.448733494556438	0	0	0	0	0
