chr	start	end	strand	pvalue	qvalue	meth.diff	symbol	tss	tss.strand	distance
chr1	20695001	20696000	*	0.0846637639090469	0.215644201846422	-17.7272727272727	KIF17	20718007	-	-23006
chr1	20697001	20698000	*	1	0.790350066518014	-1.96078431372549	KIF17	20718007	-	-21006
chr1	21148001	21149000	*	0.16849972277331	0.337265271970084	-17.3015873015873	EIF4G3	21168039	-	-20038
chr1	21251001	21252000	*	0.0955164070589239	0.231921018968948	-18.1818181818182	ECE1	21279615	-	-28614
chr1	21294001	21295000	*	1	0.790350066518014	-4	ECE1-AS1	21293290	+	-711
chr1	21308001	21309000	*	0.00670029308058492	0.0399033949980965	-48.1481481481481	ECE1-AS1	21293290	+	-14711
chr1	21405001	21406000	*	0.0583716867794133	0.171456497802929	-30.4347826086957	NBPF3	21440137	+	35136
chr1	21437001	21438000	*	0.0624034819519448	0.178207538514621	-33.1182795698925	NBPF3	21440137	+	3136
chr1	21567001	21568000	*	1	0.790350066518014	3.125	ALPL	21551270	+	-15731
chr1	21783001	21784000	*	1	0.790350066518014	-0.395256916996047	USP48	21783149	-	-148
chr1	22052001	22053000	*	1	0.790350066518014	-0.72463768115942	CDC42	22052709	+	708
chr1	22061001	22062000	*	0.478945120120296	0.644435662123774	-15.4545454545455	CDC42	22052709	+	-8292
chr1	22143001	22144000	*	1	0.790350066518014	-4.65753424657534	WNT4	22143097	-	-96
chr1	22172001	22173000	*	0.139278153471836	0.299449237043792	12.9533678756477	WNT4	22143097	-	28904
chr1	22239001	22240000	*	1	0.790350066518014	0.659340659340657	MIR4418	22266239	+	27238
chr1	22256001	22257000	*	0.702595972485221	0.790350066518014	11.6666666666667	MIR4418	22266239	+	10238
chr1	22257001	22258000	*	0.352292466632535	0.531156759098893	-17.7215189873418	MIR4418	22266239	+	9238
chr1	22630001	22631000	*	1	0.790350066518014	3.84615384615384	MIR6127	22633366	-	-3365
chr1	22643001	22644000	*	0.600649895113748	0.734645607805393	-12.6760563380282	C1QC	22643633	+	632
chr1	22731001	22732000	*	0.00890200061259692	0.0487641130055549	-51.9047619047619	MIR4684	22719517	+	-11484
chr1	22817001	22818000	*	0.132916060472737	0.289315826296375	-26.6666666666667	MIR4253	22863226	-	-46225
chr1	23042001	23043000	*	0.196625519164916	0.370950447267932	-23.0113636363636	MIR3115	23044305	+	2304
chr1	23043001	23044000	*	0.132250861890956	0.288337506427335	-19.6248196248196	MIR3115	23044305	+	1304
chr1	23256001	23257000	*	0.0131305394463289	0.0627060254689817	-30	LINC01355	23285518	-	-29517
chr1	23368001	23369000	*	1	0.790350066518014	0	ZNF436	23368386	-	-385
chr1	23388001	23389000	*	0.702725067158768	0.790350066518014	-5.55555555555556	ZNF436	23369836	-	18165
chr1	23399001	23400000	*	1	0.790350066518014	-3.57142857142857	TCEA3	23424748	-	-25747
chr1	23409001	23410000	*	0.00531045751633987	0.034168717181434	-35.7142857142857	TCEA3	23424748	-	-15747
chr1	23427001	23428000	*	1	0.790350066518014	0	TCEA3	23424748	-	2253
chr1	23470001	23471000	*	0.461126579567359	0.630979462276876	-13.8888888888889	ASAP3	23484179	-	-14178
chr1	23528001	23529000	*	1	0.790350066518014	0	E2F2	23531233	-	-3232
chr1	23601001	23602000	*	0.01316305584946	0.0628281751510566	-22.108843537415	MDS2	23627334	+	26333
chr1	23604001	23605000	*	0.562459784906701	0.709411881067135	-11.1111111111111	MDS2	23627334	+	23333
chr1	23616001	23617000	*	0.359413593872312	0.536960794788907	-13.6363636363636	MDS2	23627334	+	11333
chr1	23744001	23745000	*	1	0.790350066518014	-0.833333333333333	ELOA	23743366	+	-635
chr1	23800001	23801000	*	0.6210325979492	0.747073686113787	-3.69685767097967	GALE	23799547	-	454
chr1	23868001	23869000	*	1	0.790350066518014	-0.912408759124087	FUCA1	23868290	-	-289
chr1	24013001	24014000	*	0.0163597766577932	0.073020908823291	-41.0606060606061	SRSF10	23980327	-	32674
chr1	24064001	24065000	*	0.170796206678719	0.339904155174754	-22.2222222222222	MYOM3	24112135	-	-48134
chr1	24143001	24144000	*	0.199435148599474	0.374309382916683	20.846394984326	IL22RA1	24143140	-	-139
chr1	24147001	24148000	*	0.0555555555555555	0.166937311359992	-18.1818181818182	IL22RA1	24143140	-	3861
chr1	24337001	24338000	*	0.0941637909354674	0.229889732966916	27.5641025641026	GRHL3	24323040	+	-13961
chr1	24522001	24523000	*	0.623283866188464	0.748993186372058	-7.01298701298701	RCAN3	24514314	+	-7687
chr1	24542001	24543000	*	0.0325077399380805	0.116121441954217	50	NCMAP-DT	24556024	-	-14023
chr1	24622001	24623000	*	1	0.790350066518014	0	SRRM1	24643302	+	21301
chr1	24921001	24922000	*	0.640912295981556	0.761103587431549	-5.71428571428571	MIR6731	24919416	-	1585
chr1	24929001	24930000	*	0.221249640505012	0.399204064837794	5.93495934959349	RUNX3	24930276	-	-1275
chr1	24941001	24942000	*	0.110887096774194	0.256525774721788	-18.1818181818182	RUNX3	24930276	-	10725
chr1	24965001	24966000	*	0.000346423833773116	0.0051118681963428	50.6779661016949	RUNX3	24965010	-	-9
chr1	24969001	24970000	*	0.271099833845868	0.456240378803385	14.4376899696049	RUNX3	24965010	-	3991
chr1	25428001	25429000	*	0.442307692307692	0.614578014028481	-6.66666666666667	MACO1	25430858	+	2857
chr1	25573001	25574000	*	0.0920452685716162	0.226301523145266	-30	LDLRAP1	25543606	+	-29395
chr1	25580001	25581000	*	0.280934197780057	0.465670000604513	-19.6324951644101	LDLRAP1	25543606	+	-36395
chr1	25610001	25611000	*	0.187095282146161	0.359919688510735	14.7368421052632	MAN1C1	25616791	+	6790
chr1	25746001	25747000	*	0.00317292437863564	0.0243310601660334	-30	MAN1C1	25696155	+	-49846
chr1	25796001	25797000	*	0.498096196167091	0.657710101948815	5.52359033371692	SELENON	25800193	+	4192
chr1	25810001	25811000	*	1	0.790350066518014	-6.75675675675676	SELENON	25800193	+	-9808
chr1	25826001	25827000	*	0.517357630995597	0.671157367504621	-3.75	LOC646471	25823606	-	2395
chr1	26036001	26037000	*	0.130716628733882	0.285858559021737	-10.9489051094891	SLC30A2	26046118	-	-10117
chr1	26112001	26113000	*	1	0.790350066518014	0	PDIK1L	26111824	+	-177
chr1	26155001	26156000	*	1	0.790350066518014	6.31578947368422	FAM110D	26159079	+	4078
chr1	26188001	26189000	*	0.00242976664426237	0.0202548656462722	-46.6101694915254	CATSPER4	26190602	+	2601
chr1	26189001	26190000	*	0.281895670601358	0.466840613503474	-20.6422018348624	CATSPER4	26190602	+	1601
chr1	26290001	26291000	*	1	0.790350066518014	0	SH3BGRL3	26280086	+	-9915
chr1	26411001	26412000	*	0.206216866946778	0.382329738651879	22.6967663209274	LIN28A	26410817	+	-184
chr1	26538001	26539000	*	1	0.790350066518014	0	RPS6KA1	26543112	+	5111
chr1	26559001	26560000	*	0.00780989014848014	0.0446331345063316	-14.367816091954	MIR1976	26554542	+	-4459
chr1	26780001	26781000	*	1	0.790350066518014	1.38888888888889	PIGV	26787054	+	7053
chr1	26787001	26788000	*	1	0.790350066518014	0	PIGV	26787054	+	53
chr1	26890001	26891000	*	0.384972604400857	0.560991058071674	-7.25552050473186	GPN2	26890283	-	-282
chr1	26918001	26919000	*	0.0145044644914696	0.067009721569464	-23.7909769555339	NUDC	26921743	+	3742
chr1	27012001	27013000	*	0.364042612607076	0.541066366756459	-13.5135135135135	TENT5B	27012850	-	-849
chr1	27058001	27059000	*	0.169230769230769	0.338473987859969	-18.1818181818182	TENT5B	27012850	-	45151
chr1	27154001	27155000	*	0.369093006880724	0.545670515679555	-14.4961240310078	SLC9A1	27155125	-	-1124
chr1	27233001	27234000	*	0.798597326017458	0.790350066518014	-5.52447552447552	WDTC1	27234632	+	1631
chr1	27724001	27725000	*	1	0.790350066518014	0	FAM76A	27725961	+	1960
chr1	27858001	27859000	*	1	0.790350066518014	-2.32558139534884	THEMIS2	27872543	+	14542
chr1	28001001	28002000	*	0.535042735042735	0.686085172291306	-14.1176470588235	XKR8	27959973	+	-41028
chr1	28141001	28142000	*	0.103448275862069	0.245225325531247	-20	PTAFR	28176690	-	-35689
chr1	28233001	28234000	*	0.0276243403261455	0.104334286636857	-34.4827586206897	DNAJC8	28233029	-	-28
chr1	28275001	28276000	*	0.119287802936416	0.2695608644397	-16.1490683229814	SESN2	28259518	+	-15483
chr1	28605001	28606000	*	0.0062923596820782	0.0381106043056054	-33.7995337995338	RAB42	28592265	+	-12736
chr1	28642001	28643000	*	1	0.790350066518014	-3.82775119617225	TAF12	28643067	-	-1066
chr1	28888001	28889000	*	0.128611382532104	0.282443086964361	-14.3181818181818	EPB41	28887100	+	-901
chr1	29051001	29052000	*	0.704181940655419	0.790350066518014	4.9468085106383	TMEM200B	29122501	-	-71500
chr1	29120001	29121000	*	1	0.790350066518014	-5.55555555555556	TMEM200B	29122501	-	-2500
chr1	29236001	29237000	*	0.128737005646208	0.282520009770273	12.8089105464671	PTPRU	29236522	+	521
chr1	29279001	29280000	*	0.010995334543238	0.0561492707529734	42.7777777777778	PTPRU	29236522	+	-42479
chr1	29452001	29453000	*	1	0.790350066518014	-0.54945054945055	LINC01756	29350114	-	101887
chr1	29602001	29603000	*	0.0868898159103251	0.218375925340266	-28.5714285714286	LINC01756	29350114	-	251887
chr1	29900001	29901000	*	0.508514030077338	0.665827683984829	6.60474716202269	LINC01648	30037612	-	-137611
chr1	30228001	30229000	*	0.274822472806474	0.459415674603174	16.1904761904762	LINC01648	30037612	-	190389
chr1	30247001	30248000	*	0.0238372384473331	0.0946708050867888	-26.4895330112721	LINC01648	30037612	-	209389
chr1	30534001	30535000	*	1	0.790350066518014	0	MATN1-AS1	30718772	+	184771
chr1	30539001	30540000	*	0.0966337955436791	0.233705634686082	29.6442687747036	MATN1-AS1	30718772	+	179771
chr1	30782001	30783000	*	0.103556306055305	0.245329943279118	-23.6363636363636	LAPTM5	30757774	-	24227
chr1	30796001	30797000	*	0.402739721231937	0.579213007073095	11.5975422427035	LINC01778	30824652	+	28651
chr1	30824001	30825000	*	1	0.790350066518014	0	LINC01778	30824652	+	651
chr1	30912001	30913000	*	0.082245664223136	0.211560218632592	33.3333333333333	SDC3	30908758	-	3243
chr1	31297001	31298000	*	0.0530698191023424	0.1617218593282	10.8131868131868	ZCCHC17	31296982	+	-19
chr1	31535001	31536000	*	0.438379550473713	0.610843689827744	-10	LINC01226	31518435	+	-16566
chr1	31547001	31548000	*	1	0.790350066518014	1.70731707317073	LINC01226	31518435	+	-28566
chr1	31588001	31589000	*	0.000275998626077307	0.00433066039758745	-59.6774193548387	TINAGL1	31578145	+	-9856
chr1	31670001	31671000	*	0.123860926115148	0.276159498394768	-17.7868852459016	PEF1	31644876	-	25125
chr1	31673001	31674000	*	1	0.790350066518014	3.88888888888889	PEF1	31644876	-	28125
chr1	31687001	31688000	*	0.180580403773783	0.352545318645574	-25.1020408163265	COL16A1	31704017	-	-17016
chr1	31688001	31689000	*	0.586028279939337	0.727281304582192	-7.17391304347826	COL16A1	31704017	-	-16016
chr1	31739001	31740000	*	0.0951019527457115	0.23133497428242	6.97674418604651	MIR4254	31758735	-	-19734
chr1	31741001	31742000	*	1	0.790350066518014	-0.476190476190482	MIR4254	31758735	-	-17734
chr1	31786001	31787000	*	4.69266571420372e-06	0.00027099778753664	-52	ADGRB2	31764340	-	21661
chr1	31878001	31879000	*	0.00508435231175828	0.0332541304923177	-32.1794871794872	PTP4A2	31937818	-	-59817
chr1	31957001	31958000	*	0.781040534787114	0.790350066518014	-2.78263334435677	PTP4A2	31938368	-	18633
chr1	32072001	32073000	*	1	0.790350066518014	-4.24710424710425	TMEM39B	32072031	+	30
chr1	32102001	32103000	*	0.224554455445544	0.403222812876297	-7.20973782771536	KPNA6	32108056	+	6055
chr1	32336001	32337000	*	0.328540009368454	0.507951508068443	-8.68181818181818	MARCKSL1	32336233	-	-232
chr1	32963001	32964000	*	1	0.790350066518014	-9.52380952380952	RNF19B	32964809	-	-1808
chr1	32972001	32973000	*	1	0.790350066518014	0.697674418604651	RNF19B	32964809	-	7192
chr1	32992001	32993000	*	0.681023875125133	0.790350066518014	-5.25641025641026	RNF19B	32964809	-	27192
chr1	33127001	33128000	*	1	0.790350066518014	-0.666666666666667	AZIN2	33082178	+	-44823
chr1	33382001	33383000	*	0.715788247338344	0.790350066518014	-8.62745098039215	PHC2	33392785	-	-10784
chr1	33472001	33473000	*	1	0.790350066518014	-1.06382978723404	ZSCAN20	33472645	+	644
chr1	33611001	33612000	*	0.7363950914163	0.790350066518014	-3.97667020148462	ZSCAN20	33472645	+	-138356
chr1	33773001	33774000	*	0.0703232349669568	0.191751718314494	-27.6679841897233	HMGB4	33860475	+	87474
chr1	34330001	34331000	*	0.448482888218435	0.620669383742643	-14.1379310344828	C1orf94	34176907	+	-153094
chr1	34616001	34617000	*	1	0.790350066518014	-2	MIR552	34669694	-	-53693
chr1	34789001	34790000	*	5.57861382603651e-05	0.00142595675625825	-40	GJA4	34792999	+	3998
chr1	34828001	34829000	*	0.162891986062718	0.330854409127182	-14.9560117302053	SMIM12	34859045	-	-31044
chr1	35031001	35032000	*	1	0.790350066518014	-1.98019801980198	ZMYM6	35031945	-	-944
chr1	35053001	35054000	*	0.135228991652563	0.293088149667097	-19.6859903381642	ZMYM1	35059786	+	6785
chr1	35217001	35218000	*	0.436728602518136	0.609450969325492	-8.05931656995487	SFPQ	35193145	-	23856
chr1	35577001	35578000	*	1	0.790350066518014	-1.81818181818182	TFAP2E	35573314	+	-3687
chr1	35610001	35611000	*	0.00102145045965271	0.011009275120119	-30	PSMB2	35631537	-	-21536
chr1	35641001	35642000	*	0.610085308483537	0.739891943376406	-4.92957746478873	PSMB2	35641526	-	-525
chr1	35669001	35670000	*	0.01145525885051	0.0578974758535275	-16.3650741963995	PSMB2	35641526	-	27475
chr1	36089001	36090000	*	0.262896132731972	0.447994822553335	2.45833333333333	ADPRS	36088892	+	-109
chr1	36421001	36422000	*	1	0.790350066518014	-6.42857142857143	SNORA63C	36418578	-	2423
chr1	36453001	36454000	*	1	0.790350066518014	5.71428571428572	OSCP1	36450485	-	2516
chr1	36530001	36531000	*	0.0291208776179497	0.107845610496042	-27.1657754010695	CSF3R	36483314	-	46687
chr1	36556001	36557000	*	1	0.790350066518014	0	CSF3R	36483314	-	72687
chr1	36669001	36670000	*	0.668973778871099	0.785060175845753	-9.77272727272727	CSF3R	36483314	-	185687
chr1	36675001	36676000	*	0.00610995251959222	0.0374334573270423	-40.625	CSF3R	36483314	-	191687
chr1	36834001	36835000	*	0.151225719903026	0.314603764375407	-17.9503105590062	GRIK3	37034515	-	-200514
chr1	37515001	37516000	*	0.593036943121688	0.731247928715472	-9.89010989010989	MEAF6	37514766	-	235
chr1	37633001	37634000	*	0.0756302521008403	0.201753428644185	20	RSPO1	37634892	-	-1891
chr1	37692001	37693000	*	1	0.790350066518014	0	C1orf109	37692242	-	-241
chr1	37720001	37721000	*	0.341480609097512	0.52014044227982	-20	CDCA8	37692516	+	-27485
chr1	37764001	37765000	*	0.0988018190327856	0.237372353103255	-27.2104607721046	EPHA10	37765120	-	-1119
chr1	37998001	37999000	*	1	0.790350066518014	2.44897959183673	FHL3	38005514	-	-7513
chr1	38018001	38019000	*	0.14376561435385	0.305608055638129	-19.5804195804196	UTP11	38012734	+	-5267
chr1	38186001	38187000	*	0.733670349502413	0.790350066518014	5.67164179104478	LINC01343	38214767	-	-28766
chr1	38256001	38257000	*	0.424182924604522	0.599062817052476	-12.4040920716113	LINC01343	38214767	-	41234
chr1	38292001	38293000	*	1	0.790350066518014	-0.593220338983052	LINC01343	38214767	-	77234
chr1	38511001	38512000	*	0.123667007414387	0.275858625022452	-26.1904761904762	LINC01685	38475196	+	-35805
chr1	38559001	38560000	*	0.603671899727727	0.73612828945559	-8.63309352517986	LINC01685	38475196	+	-83805
chr1	38857001	38858000	*	0.104166666666667	0.246526207347103	-18.1818181818182	RRAGC	38859772	-	-2771
chr1	38859001	38860000	*	1	0.790350066518014	0	RRAGC	38859772	-	-771
chr1	38904001	38905000	*	0.884699412439041	0.790350066518014	-1.1904761904762	GJA9-MYCBP	38881626	-	22375
chr1	39011001	39012000	*	0.411346951866916	0.587079247970173	-12.1264367816092	NDUFS5	39026295	+	15294
chr1	39081001	39082000	*	0.228599434620585	0.407669299852823	-9.52380952380952	MACF1	39084167	+	3166
chr1	39101001	39102000	*	0.169571804379454	0.338728697487064	-5.69960861056752	MACF1	39084167	+	-16834
chr1	39102001	39103000	*	0.928036149082572	0.790350066518014	-0.59052059052059	MACF1	39084167	+	-17834
chr1	39104001	39105000	*	0.432926829268293	0.606406990378959	-6.7741935483871	MACF1	39084167	+	-19834
chr1	39640001	39641000	*	0.210688421227067	0.387547959637521	-12.4579124579125	HEYL	39639643	-	358
chr1	39799001	39800000	*	1	0.790350066518014	-8	LOC101929536	39788976	+	-10025
chr1	39883001	39884000	*	1	0.790350066518014	-0.732600732600733	TRIT1	39883504	-	-503
chr1	40161001	40162000	*	1	0.790350066518014	0	RLF	40161387	+	386
chr1	40257001	40258000	*	1	0.790350066518014	0	ZMPSTE24	40258236	+	1235
chr1	40317001	40318000	*	0.766124891596273	0.790350066518014	-2.21251819505095	COL9A2	40317286	-	-285
chr1	40395001	40396000	*	0.0697785186949273	0.190599743425216	50	SMAP2	40393345	+	-1656
chr1	40862001	40863000	*	0.597687679282238	0.733164833822897	-5.4421768707483	CITED4	40862363	-	-362
chr1	40899001	40900000	*	0.0115052348685211	0.0580663501047028	-40.625	CITED4	40862363	-	36638
chr1	40954001	40955000	*	0.73843475543353	0.790350066518014	7.37704918032787	CTPS1	40979696	+	25695
chr1	40957001	40958000	*	1	0.790350066518014	-2.38095238095239	CTPS1	40979696	+	22695
chr1	40958001	40959000	*	1	0.790350066518014	0	CTPS1	40979696	+	21695
chr1	41266001	41267000	*	0.71271750187612	0.790350066518014	-8.26086956521739	SCMH1	41242306	-	23695
chr1	41456001	41457000	*	0.00183040448942836	0.0165131321978487	-51.0843373493976	EDN2	41484683	-	-28682
chr1	41471001	41472000	*	0.288471708090957	0.473051821533652	-7.69230769230769	EDN2	41484683	-	-13682
chr1	41494001	41495000	*	4.32534029726549e-05	0.00119015220653653	-70	EDN2	41484683	-	9318
chr1	41661001	41662000	*	0.604976689835274	0.736950916120861	-4.36681222707424	EDN2	41484683	-	176318
chr1	41817001	41818000	*	0.27027027027027	0.455171807107	10	HIVEP3	41918922	-	-101921
chr1	41904001	41905000	*	1	0.790350066518014	0	HIVEP3	41918922	-	-14921
chr1	42463001	42464000	*	1	0.790350066518014	-1.92837465564738	CCDC30	42463286	+	285
chr1	42849001	42850000	*	1	0.790350066518014	-10	ZNF691	42846613	+	-2388
chr1	42887001	42888000	*	0.152307453268285	0.316252465584815	-13.75	LOC339539	42857622	+	-29379
chr1	42952001	42953000	*	0.00902324265610531	0.0491933609387401	-36.7741935483871	SLC2A1	42958868	-	-6867
chr1	43451001	43452000	*	0.371780750712681	0.547277851194092	-7.93650793650792	SZT2-AS1	43448644	-	2357
chr1	43527001	43528000	*	0.434782608695652	0.60768816746213	10	PTPRF	43526037	+	-964
chr1	43566001	43567000	*	0.00449615511919844	0.0307020984664158	-32.5294117647059	PTPRF	43530883	+	-35118
chr1	43579001	43580000	*	4.54172960911507e-05	0.0012280224828719	-41.6666666666667	PTPRF	43530883	+	-48118
chr1	43608001	43609000	*	0.796088548406327	0.790350066518014	-5.98591549295774	KDM4A	43650149	+	42148
chr1	43936001	43937000	*	0.738996942512365	0.790350066518014	-7.3134328358209	ARTN	43933801	+	-2200
chr1	43964001	43965000	*	0.044432301914581	0.143486638047198	-35.8974358974359	DPH2	43970010	+	6009
chr1	43967001	43968000	*	0.120553359683794	0.271110994023543	-33.3333333333333	DPH2	43970010	+	3009
chr1	44020001	44021000	*	0.591546255960227	0.730444925279241	2.04545454545455	SLC6A9	44017340	-	2661
chr1	44029001	44030000	*	4.87889438407729e-06	0.000275021122849211	-50.4719324391455	SLC6A9	44031123	-	-2122
chr1	44262001	44263000	*	0.0071157495256167	0.0417893887217101	-41.2878787878788	SNORA110	44252559	-	9442
chr1	44408001	44409000	*	0.694197076353263	0.790350066518014	7.38095238095238	RNF220	44406792	+	-1209
chr1	44410001	44411000	*	0.62018616776808	0.746535433121455	-7.17948717948718	RNF220	44406792	+	-3209
chr1	44555001	44556000	*	0.412879259972435	0.588458224474775	-16.9230769230769	MIR5584	44545493	+	-9508
chr1	44809001	44810000	*	1	0.790350066518014	0	BTBD19	44808482	+	-519
chr1	45191001	45192000	*	0.0106957024457571	0.0551915575089905	-9.37913144505428	ZSWIM5	45206605	-	-15604
chr1	45490001	45491000	*	0.360028032123321	0.537278161819247	-12.6126126126126	TESK2	45491163	-	-1162
chr1	45687001	45688000	*	1	0.790350066518014	0	GPBP1L1	45686533	-	468
chr1	45933001	45934000	*	0.278805120910384	0.463537605475442	-12.8571428571429	MAST2	45864348	+	-68653
chr1	46109001	46110000	*	0.392649162000729	0.568898816506647	-20	PIK3R3	46130673	-	-21672
