chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr2	241755241	241758240	-	1.8499420914632e-12	2.51973755849472e-10	-22.0361424226159	0	AC114730.2	-
chr14	101063412	101066411	+	1.85704446423921e-12	2.52059815694908e-10	-29.9930782783791	0	MIR410	+
chr16	30357325	30360324	+	1.88300019219352e-12	2.54695390579509e-10	-19.0954391570619	0	AC106782.5	+
chr4	183985169	183988168	+	1.89024510182405e-12	2.54790650316802e-10	-33.3674164962509	0	AC074194.1	+
chr20	34448430	34451429	+	1.90167855431355e-12	2.5544788994236e-10	-64.2958748221906	0	ITCH-IT1	+
chr1	23343837	23346836	-	1.9147587679059e-12	2.56097951340291e-10	-19.2629679011002	0	HNRNPR	-
chr10	132416583	132419582	+	1.92624052734451e-12	2.56097951340291e-10	-21.4045214045214	0	AL451069.2	+
chr16	54932413	54935412	+	1.92265611371532e-12	2.56097951340291e-10	-12.4511166713002	0	AC106738.1	+
chr11	19241121	19244120	-	1.93853162896393e-12	2.56855440837721e-10	-24.6958890746105	0	E2F8	-
chr19	45765296	45768295	+	2.00201028598272e-12	2.64367154882904e-10	-23.4058227251297	0	DM1-AS	+
chr7	139227856	139230855	+	2.05147138432178e-12	2.69983337081943e-10	-27.5	-382	UBN2	+
chr1	12026658	12029657	+	2.06768338687316e-12	2.71200694732807e-10	-48.2258064516129	0	MIR6729	+
chr7	69596994	69599993	-	2.09367242589562e-12	2.7368795084149e-10	-13.6283639279986	0	CT66	-
chr2	3536374	3539373	-	2.10149724834971e-12	2.7379205789118e-10	-38.1281509188486	0	AC108488.1	-
chr22	19128808	19131807	+	2.13783549076331e-12	2.77597938475615e-10	-29.7358247422681	0	TSSK2	+
chr8	144262238	144265237	-	2.23493701221175e-12	2.89242429603683e-10	-26.7857142857143	0	MIR7112	-
chr2	130755380	130758379	-	2.26176603479185e-12	2.91680306725258e-10	-26.5129808109751	0	AMER3	+
chr16	28844100	28847099	+	2.34617699949516e-12	3.0064251649781e-10	-15.6366252491794	0	SH2B1	+
chr15	42724083	42727082	+	2.42437055111738e-12	3.08631878492737e-10	-29.9615877080666	0	AC090510.2	+
chr2	238845532	238848531	+	2.49951551097448e-12	3.17161650586354e-10	-16.4948768156389	0	TWIST2	+
chr16	4369348	4372347	+	2.62024331276006e-12	3.29971211954808e-10	-21.7031135409027	0	VASN	+
chr16	22007563	22010562	-	2.62587795420332e-12	3.29971211954808e-10	-16.2904717853839	0	AC092119.3	-
chr9	134051790	134054789	+	2.67753221674916e-12	3.34305344562383e-10	-29.0816512093108	0	AL445931.1	+
chr21	46217769	46220768	+	2.67719662097085e-12	3.34305344562383e-10	-38.6066763425254	0	AP001469.1	+
chr2	81466969	81469968	-	2.90044717009761e-12	3.60980573518059e-10	-58.7983567271482	0	LINC01815	-
chr5	69332310	69335309	-	3.03226902554396e-12	3.7618484041422e-10	-39.5829195630586	0	CCDC125	-
chr7	130139207	130142206	+	3.11284242878442e-12	3.8495484702634e-10	-17.43618450515	0	AC087071.1	+
chr14	105367918	105370917	+	3.29488533901133e-12	4.06178032851856e-10	-20.0758135184365	0	AL928654.4	+
chr6	33202155	33205154	+	3.45917848241941e-12	4.24760246638243e-10	-29.2391304347826	0	HSD17B8	+
chr8	143944780	143947779	-	3.46942576478796e-12	4.24760246638243e-10	-30.6195516811955	0	MIR661	-
chr8	144504945	144507944	-	3.47833445456551e-12	4.24760246638243e-10	-22.3436486884763	807	GPT	+
chr2	131473619	131476618	+	3.60443165160317e-12	4.38783234338129e-10	-26.9540721723007	0	TUBA3D	+
chr16	10818295	10821294	-	3.62146574209219e-12	4.39483482813711e-10	-30.4409941236724	0	TVP23A	-
chr17	20894139	20897138	-	3.63381107623823e-12	4.39612144331865e-10	-48.2568108211088	0	RNU6-1178P	-
chr19	3222161	3225160	+	3.64512708064611e-12	4.39615868193712e-10	31.0332661290323	0	CELF5	+
chr19	16493894	16496893	+	3.76561185466641e-12	4.52745091970772e-10	-16.6464825481219	0	CALR3	-
chr16	29137161	29140160	+	3.92642365132353e-12	4.69183537844503e-10	-32.3637773899554	0	AC009093.2	+
chr17	19494443	19497442	+	4.27659273589539e-12	5.09463822711942e-10	-49.5221027479092	-1484	AC004448.2	-
chr7	149878977	149881976	+	4.3084987467978e-12	5.11699904516793e-10	-41.1764705882353	0	AC093458.2	+
chr4	50786	53785	+	4.53306014758706e-12	5.36733611091957e-10	-12.6783340717767	0	ZNF595	+
chr2	219218495	219221494	-	5.07988907100887e-12	5.99657814427729e-10	-18.4487154636408	0	ABCB6	-
chr15	72319658	72322657	-	5.13543857852874e-12	6.02563282610202e-10	-19.7709549140113	0	CELF6	-
chr4	99893929	99896928	-	5.76579972958024e-12	6.7247523492754e-10	-24.991371299615	0	LAMTOR3	-
chr12	123614208	123617207	+	6.36910337406726e-12	7.40622155035194e-10	-40.2721413225113	0	SNORA9B	+
chr5	56910215	56913214	-	6.5066190040105e-12	7.54361140777467e-10	75.8706467661692	0	AC008937.1	-
chr1	230271601	230274600	-	6.8193195457465e-12	7.83618268155029e-10	-21.2556632406199	0	AL136988.2	-
chr17	20895641	20898640	-	6.81745672926593e-12	7.83618268155029e-10	-46.8571428571429	0	CCDC144NL	-
chr3	9944904	9947903	+	6.90830861278862e-12	7.89188158390559e-10	-12.4192515531788	0	PRRT3-AS1	+
chr5	135030780	135033779	+	6.90251469130878e-12	7.89188158390559e-10	-28.0391526453042	0	C5orf66	+
chr1	203085513	203088512	-	7.04747626011991e-12	8.02732274014535e-10	-32.9559748427673	0	MYOG	-
chr14	104922213	104925212	+	7.1126195076163e-12	8.07790358364993e-10	-53.3929297033726	0	PLD4	+
chr17	7903622	7906621	+	7.16081422731256e-12	8.10899762281862e-10	-37.1310344827586	0	SCARNA21	+
chr2	234496582	234499581	-	7.51511212565412e-12	8.46101713453341e-10	-22.075827398408	0	ARL4C	-
chr18	12436390	12439389	+	7.90776353532758e-12	8.87743309852121e-10	-39.8515558093063	0	AP001029.2	+
chr10	131968702	131971701	+	8.52412607716971e-12	9.54187733724557e-10	-25.2012383900929	0	AL162274.2	+
chr1	24918917	24921916	-	8.55358255180964e-12	9.54741571076632e-10	-30.0245098039216	0	MIR6731	-
chr16	626739	629738	+	8.62818232786422e-12	9.60316693091288e-10	-15.2803666921314	-1247	WFIKKN1	+
chr2	189760204	189763203	+	8.69643881042511e-12	9.64198865586239e-10	-50.4899809858125	0	OSGEPL1-AS1	+
chr10	133295478	133298477	-	8.7125657986486e-12	9.64198865586239e-10	-19.9283582089552	0	AL360181.2	-
chr12	121397541	121400540	+	9.52400880804674e-12	1.0510134932506e-09	-13.0023254865163	0	RNF34	+
chr11	390114	393113	+	9.67062749823462e-12	1.06417879715743e-09	-29.1643402196166	-1096	PKP3	+
chr17	40598086	40601085	-	1.0085485976185e-11	1.10670452451348e-09	-79.6442687747035	0	AC004585.2	-
chr19	11495123	11498122	-	1.01839687299598e-11	1.11437219627973e-09	-31.6666666666667	0	MIR7974	-
chr17	82477425	82480424	-	1.09740828310139e-11	1.19412121978254e-09	-31.2551383940806	0	NARF-AS1	-
chr12	121672132	121675131	-	1.10937397475006e-11	1.20268511191937e-09	-23.6525588229958	-2479	MORN3	-
chr16	1528215	1531214	+	1.11145331867789e-11	1.20268511191937e-09	-23.9332260127462	0	AL031719.1	+
chr2	96322831	96325830	+	1.11622792736232e-11	1.20281885649518e-09	-34.1803624104509	0	ITPRIPL1	+
chr19	1395968	1398967	-	1.11775234514505e-11	1.20281885649518e-09	-26.5541223689451	0	AC005329.1	-
chr4	26489985	26492984	-	1.13979422998543e-11	1.22315934515379e-09	-40.6153846153846	0	CCKAR	-
chr7	150372091	150375090	-	1.154800775719e-11	1.23585890709158e-09	-16.4522999474456	0	AC005586.1	-
chr10	100519365	100522364	-	1.18848513403559e-11	1.26842296976319e-09	-20.7173368684637	0	SEC31B	-
chr1	32203161	32206160	+	1.2865721165406e-11	1.36935565026882e-09	-23.4823696313754	0	IQCC	+
chr10	97847343	97850342	+	1.34850310907245e-11	1.43136072517486e-09	-31.1622807017544	0	GOLGA7B	+
chr21	8210807	8213806	-	1.36449782478986e-11	1.44440252077959e-09	-26.6534881805453	0	RNA5-8SN2	+
chr6	41548122	41551121	-	1.43376948696632e-11	1.51361762506159e-09	-28.2208249589733	0	FOXP4-AS1	-
chr4	383674	386673	+	1.48850902009809e-11	1.56715861832219e-09	-33.3333333333333	0	AC092574.2	+
chr22	42640102	42643101	-	1.49869933232307e-11	1.57363429893922e-09	-41.1020104244229	0	ATP5MGL	-
chr22	32352385	32355384	+	1.55653844062088e-11	1.62997190737598e-09	-22.8466617754952	0	RFPL3	+
chr16	1148255	1151254	-	1.56756831488065e-11	1.63712127898594e-09	-17.8936569959773	0	AC120498.8	-
chr22	46044354	46047353	-	1.5743805043139e-11	1.63983937287561e-09	-26.802130597751	0	LINC00899	-
chr16	70752535	70755534	+	1.5973948960003e-11	1.65937381796511e-09	-25.5067064083457	0	VAC14-AS1	+
chr9	97852581	97855580	-	1.63125377586845e-11	1.69003964997222e-09	-17.3476780338548	0	FOXE1	+
chr19	58352993	58355992	-	1.71435591645372e-11	1.77142532428262e-09	-32.2032436162871	0	A1BG	-
chr10	22332482	22335481	-	1.83993691648756e-11	1.89115415783042e-09	-22.9922965816081	0	AL158211.2	-
chr1	90833160	90836159	+	1.87169703598837e-11	1.91369968600859e-09	-40.2852049910873	0	LINC02788	+
chr18	12657635	12660634	-	1.88322697230898e-11	1.92044781953655e-09	-18.3452550784625	0	PSMG2	+
chr10	93058298	93061297	+	1.93540829385868e-11	1.96850731298341e-09	-13.4808702175544	0	AL358613.1	-
chr16	66940212	66943211	+	2.03251131954198e-11	2.06188745970724e-09	-30.1307361586382	0	AC009084.1	+
chr20	31483278	31486277	+	2.05561242636398e-11	2.07990602776646e-09	-25.3567107275757	0	LINC00028	+
chr6	109481138	109484137	+	2.13857989435756e-11	2.15824818095075e-09	-27.6999101527403	0	AL109947.1	+
chr7	48086128	48089127	+	2.14895378515987e-11	2.16311355816286e-09	-19.5035460992908	0	UPP1	+
chr17	81525896	81528895	+	2.24025952209112e-11	2.24920901244999e-09	-20.3139409005252	0	FSCN2	+
chr20	63831539	63834538	-	2.27774727120311e-11	2.27511910127479e-09	-23.7594390507012	-296	ZBTB46	-
chr13	19560770	19563769	-	2.28436706162182e-11	2.27589562366952e-09	-21.699886180153	0	LINC00350	+
chr19	49852091	49855090	+	2.30261662009902e-11	2.2882252662234e-09	-21.05	0	MIR4749	+
chr15	89332553	89335552	+	2.44742745902967e-11	2.42594240881681e-09	-24.3804762672687	0	AC124068.2	+
chr19	39833702	39836701	-	2.54689729765645e-11	2.51813157944688e-09	-34.8450106157113	0	DYRK1B	-
chr11	47169064	47172063	-	2.56949563592367e-11	2.53404310120017e-09	-19.5533704537377	0	AC090589.3	-
chr11	62646227	62649226	-	2.61915444829126e-11	2.57649397811076e-09	-21.2300632629422	0	GANAB	-
chr18	79465344	79468343	-	2.64625486352617e-11	2.59659592465143e-09	-17.7066787686257	0	AC018445.5	-
chr19	12706019	12709018	-	2.7822106528955e-11	2.72314110511417e-09	-25.9797297297297	0	SNORD41	-
chr11	65352251	65355250	+	2.82574400549858e-11	2.75591908156065e-09	-20.9090909090909	0	TIGD3	+
chr20	58888310	58891309	-	2.8298488836459e-11	2.75591908156065e-09	-11.7095949954477	0	GNAS	+
chr16	88131	91130	+	3.04481499939024e-11	2.94319524320711e-09	-18.7740151005457	0	Z69720.1	+
chr19	40574353	40577352	+	3.07095672677669e-11	2.96111681414817e-09	-19.0578670492587	0	SHKBP1	+
chr11	1877545	1880544	+	3.08826807232106e-11	2.96985268622316e-09	-45.5810147299509	0	MIR7847	+
chr11	66543895	66546894	+	3.09526425518317e-11	2.96985268622316e-09	-12.5914167469811	0	ACTN3	+
chr7	102193665	102196664	-	3.142059029993e-11	3.00734421408789e-09	-16.3213114754098	0	AC005086.1	-
chr11	64118711	64121710	-	3.15102121920634e-11	3.00853018613194e-09	-31.7032601463739	0	AP006333.2	-
chr3	56467968	56470967	-	3.24348044958899e-11	3.07420391517613e-09	-51.5052429811704	0	ERC2	-
chr19	47753353	47756352	+	3.24061282232101e-11	3.07420391517613e-09	-30.62558356676	0	SNORD23	+
chr15	45167844	45170843	+	3.28376516654101e-11	3.10483184617974e-09	-62.0454545454545	0	AC051619.3	+
chr9	95083521	95086520	+	3.33866012813345e-11	3.14909213780722e-09	-29.3572351421189	0	MIR24-1	+
chr10	46555031	46558030	-	3.44561460420573e-11	3.24212359678343e-09	-17.3664596273292	0	GPRIN2	-
chr2	167290671	167293670	+	3.62806808277227e-11	3.39260820072345e-09	-25.5620723362659	0	AC073050.1	+
chr7	29194952	29197951	-	3.62166149695264e-11	3.39260820072345e-09	-28.8320834095482	0	CPVL	-
chr21	32376823	32379822	-	3.63167146631159e-11	3.39260820072345e-09	-47.6466929297118	0	SNORA80A	-
chr6	27814278	27817277	-	3.85665260418529e-11	3.59208243552307e-09	-29.5816878747989	0	H2BC14	+
chr17	80414669	80417668	-	4.02794295958473e-11	3.73591709501484e-09	-11.9800045102608	0	ENDOV	+
chr1	15733758	15736757	+	4.10324326703809e-11	3.78382000692447e-09	-21.8874862115455	0	SLC25A34	+
chr6	127116171	127119170	+	4.10873023470427e-11	3.78382000692447e-09	-21.3878994133771	0	RSPO3	+
chr7	35622440	35625439	-	4.10609258381301e-11	3.78382000692447e-09	-57.7489177489178	0	AC018647.3	-
chr14	104983275	104986274	+	4.15361905259948e-11	3.80834643838336e-09	-17.1868798037022	0	CLBA1	+
chr22	20446121	20449120	-	4.15491525173387e-11	3.80834643838336e-09	-41.1627906976744	0	AC007731.5	-
chr17	56890856	56893855	-	4.23905438321449e-11	3.87634656098875e-09	-31.1491935483871	0	MIR3614	-
chr19	45730939	45733938	+	4.28496219665258e-11	3.90914993842157e-09	-25.7236654296318	0	BHMG1	+
chr5	132058155	132061154	+	4.36632571319364e-11	3.97407051769762e-09	-39.2540792540792	0	IL3	+
chr4	186888469	186891468	+	4.56690662059561e-11	4.14694282996042e-09	-32.8263452724495	0	AC108865.1	+
chr11	64100688	64103687	+	4.58056862849282e-11	4.14967560285902e-09	-47.2108843537415	0	AP006333.1	+
chr20	44210272	44213271	-	4.60052687545647e-11	4.15808641376814e-09	-18.9807968028539	0	OSER1-DT	+
chr17	80147127	80150126	+	4.85471473626264e-11	4.37767158683128e-09	-14.001747487986	0	AC087741.2	+
chr19	4676782	4679781	+	4.86931423484853e-11	4.38069598195207e-09	-23.6694677871148	0	DPP9-AS1	+
chr2	10040349	10043348	+	4.88287195766605e-11	4.38277136200186e-09	-20.1983039791259	0	AC104794.3	-
chr5	79218442	79221441	+	4.96761462460362e-11	4.428224890193e-09	-73.89486260454	0	AC016559.1	+
chr17	2215516	2218515	-	4.95983697624879e-11	4.428224890193e-09	-85.7142857142857	0	AC090617.1	-
chr11	18536385	18539384	+	5.19701525875544e-11	4.62213994074927e-09	-28.7749287749288	0	AC027544.4	+
chr5	141173892	141176891	-	5.6583792309424e-11	5.02100598955265e-09	-17.3897386327022	0	AC244517.2	-
chr7	100642280	100645279	-	5.85577888552051e-11	5.18436060194208e-09	-60.4779411764706	0	TFR2	-
chr7	66900357	66903356	+	5.92860654371189e-11	5.22508750928273e-09	-18.7532086541988	0	LINC02604	+
chr7	149193046	149196045	+	6.22427787822788e-11	5.46096271951277e-09	-18.5793798038696	0	ZNF282	+
chr1	150568770	150571769	-	6.30791974200318e-11	5.52191041684796e-09	-50.7923269391159	0	RN7SL600P	-
chr9	126055080	126058079	+	6.40016357742602e-11	5.59009803046257e-09	-42.6093514328809	0	AL589923.1	+
chr16	2236414	2239413	-	6.50139443533889e-11	5.66581253307889e-09	-13.5425594064251	0	DNASE1L2	+
chr1	39639144	39642143	-	6.85525574201453e-11	5.96085909442357e-09	-22.2975528212436	0	HEYL	-
chr17	44023447	44026446	-	7.01085403321736e-11	6.08257948472121e-09	-33.983983983984	0	AC023855.1	-
chr16	83930724	83933723	-	7.32474684752894e-11	6.31273259835155e-09	-24.533416744865	0	AC009119.2	-
chr18	80044400	80047399	+	7.32397240385635e-11	6.31273259835155e-09	-36.2962962962963	0	RBFADN	+
chr2	176090221	176093220	+	7.44092565851147e-11	6.38460922967653e-09	-25.9083814048185	0	HOXD13	+
chr12	56487915	56490914	-	7.48976067587272e-11	6.41238740942026e-09	-29.1372847976622	0	GLS2	-
chr12	48656283	48659282	-	7.56162239647987e-11	6.45971492225599e-09	-55.7746478873239	0	SNORA2A	-
chr7	93888413	93891412	+	7.60287309339349e-11	6.48074226155675e-09	-23.8690476190476	0	AC002076.1	+
chr18	13470324	13473323	-	7.77392165518786e-11	6.61207681392671e-09	-28.1399570886285	0	AP005131.4	-
chr2	121284703	121287702	-	8.35861126270091e-11	7.09389328406348e-09	-25.0817627027209	0	TFCP2L1	-
chr20	23085825	23088824	-	8.46740490190769e-11	7.17060343377857e-09	-38.6382280557834	0	CD93	-
chr2	96795778	96798777	+	8.54183118924476e-11	7.21793999950173e-09	-36.0119047619048	0	MIR3127	+
chr5	72953541	72956540	+	8.85439902486296e-11	7.46586826869127e-09	-14.868013416289	0	AC008972.2	-
chr3	14132717	14135716	+	9.0205155780845e-11	7.58950722125878e-09	-30.6908831908832	0	AC090004.1	+
chr1	109247039	109250038	+	9.24805511977437e-11	7.76418075842265e-09	-23.8738174860065	0	CELSR2	+
chr8	64376649	64379648	+	9.27623755064199e-11	7.77109319968298e-09	-31.3610964681075	0	MIR124-2	+
chr1	3309597	3312596	-	9.30366431150303e-11	7.7773442758498e-09	-27.073732718894	0	AL590438.1	-
chr5	154710343	154713342	+	9.61899630469023e-11	8.02372593253122e-09	-45.3787878787879	0	LARP1	+
chr1	109629806	109632805	-	9.73599783602037e-11	8.04983869015531e-09	-31.2403004531628	0	AL355310.2	-
chr7	140174684	140177683	+	9.75362305674061e-11	8.04983869015531e-09	-10.5061614732935	0	KDM7A-DT	+
chr8	143737735	143740734	-	9.74168487180837e-11	8.04983869015531e-09	-19.6691601517339	0	FAM83H	-
chr14	89352560	89355559	+	9.73286812357346e-11	8.04983869015531e-09	-48.2653682288497	0	AL357093.1	+
chr22	46537101	46540100	-	9.7497851386778e-11	8.04983869015531e-09	-18.0592105263158	0	CELSR1	-
chr11	65916774	65919773	+	9.80227567326103e-11	8.05585757071484e-09	-16.6206427920829	0	DRAP1	+
chr17	67245490	67248489	-	9.80041091857848e-11	8.05585757071484e-09	-16.0093190881368	-295	HELZ	-
chr1	3713799	3716798	-	1.00761673738804e-10	8.24615756406537e-09	-31.8795872779492	0	AL136528.2	-
chr2	237795889	237798888	+	1.01873341831426e-10	8.31596244795061e-09	-17.8984414278532	0	RBM44	+
chr11	1750096	1753095	-	1.02041587732522e-10	8.31596244795061e-09	-23.8751406074241	0	IFITM10	-
chr18	9333946	9336945	-	1.02463773837264e-10	8.3329359286652e-09	-11.3753308344417	0	AP001033.5	+
chr18	12305169	12308168	+	1.02775828635333e-10	8.34090084268623e-09	-19.0804220654967	-66	TUBB6	+
chr1	151175785	151178784	-	1.04171821959356e-10	8.41911478096826e-09	-28.4206349206349	0	TMOD4	-
chr3	113441111	113444110	-	1.08369376313822e-10	8.74022578531044e-09	-36.45	0	CFAP44	-
chr18	79573960	79576959	+	1.17565195570147e-10	9.46229792032039e-09	-21.4741284227689	-1104	AC068473.3	+
chr14	99510001	99513000	+	1.19104194481938e-10	9.54671583548124e-09	-26.5194772237026	0	AL110504.1	+
chr14	101064224	101067223	+	1.1891452577759e-10	9.54671583548124e-09	-24.761948784321	0	MIR656	+
chr7	23680287	23683286	-	1.21821773365696e-10	9.74449113236283e-09	-40.2111066290171	0	AC006026.3	-
chr22	23179673	23182672	-	1.22235895581732e-10	9.75758055816876e-09	-17.434261770041	0	BCR	+
chr17	74775868	74778867	-	1.26167786212011e-10	1.00508509445581e-08	-21.97879407256	0	TMEM104	+
chr10	90163461	90166460	-	1.27696190701266e-10	1.01518471607507e-08	-61.1721611721612	0	RN7SKP143	-
chr11	64890747	64893746	-	1.29669176694232e-10	1.02877042324314e-08	-22.008547008547	0	MIR194-2	-
chr17	81898245	81901244	+	1.30606477559129e-10	1.03200311020606e-08	-22.9242314209635	0	NPB	+
chr19	12681381	12684380	-	1.30521388371787e-10	1.03200311020606e-08	-18.8918673526741	0	DHPS	-
chr20	62562412	62565411	+	1.32325295034339e-10	1.04346798948637e-08	-27.8336889929097	0	MIR133A2	+
chr11	62392873	62395872	-	1.33152983698657e-10	1.04576098386717e-08	-46.1940403897755	0	AP003064.1	-
chr19	12681335	12684334	-	1.32966493854695e-10	1.04576098386717e-08	-18.8558352402746	0	DHPS	-
chr2	47570486	47573485	-	1.36295878047904e-10	1.06400920427978e-08	-20.480512058521	0	KCNK12	-
chr10	125032371	125035370	-	1.35960432838797e-10	1.06400920427978e-08	-19.2833255819104	0	MIR4296	-
chr17	3385818	3388817	-	1.36183843822967e-10	1.06400920427978e-08	-42.6775956284153	0	AC087498.1	+
chr1	228627767	228630766	-	1.36814565357608e-10	1.06592227870112e-08	-21.837211475563	0	RNA5S10	-
chr20	18314612	18317611	-	1.38148945193308e-10	1.07417009181743e-08	-37.0377655389457	0	AL049646.2	-
chr18	36295214	36298213	+	1.43321413014503e-10	1.10995738448906e-08	-17.0138625542494	0	FHOD3	+
chr18	79082634	79085633	+	1.43310020765891e-10	1.10995738448906e-08	-27.4074074074074	0	AC099689.1	+
chr14	92121418	92124417	-	1.44103106904937e-10	1.11379693045274e-08	-16.8357059600161	0	NDUFB1	-
chr14	101063098	101066097	+	1.45857509436666e-10	1.12290104349908e-08	-24.4663435999176	0	MIR410	+
chr2	207679090	207682089	+	1.47185184099312e-10	1.12921079454274e-08	-28.1167883211679	0	RNU6-664P	-
chr11	416956	419955	-	1.47256856277169e-10	1.12921079454274e-08	-26.311844077961	0	SIGIRR	-
chr2	27307946	27310945	-	1.48365156065549e-10	1.13547439185333e-08	-16.0843887121259	0	UCN	-
chr2	47040025	47043024	-	1.50944792562462e-10	1.15295184201386e-08	-54.9319727891157	0	AC093732.1	-
chr22	30574166	30577165	-	1.55474255362899e-10	1.18291008157456e-08	-22.5083056478405	0	GAL3ST1	-
chr21	36382892	36385891	+	1.57142756200717e-10	1.19327408729024e-08	-24.766081871345	0	CHAF1B	+
chr19	32719096	32722095	-	1.63932640499219e-10	1.24241167522317e-08	-15.3441435225116	0	AC008736.2	-
chr19	29525253	29528252	-	1.64698546822247e-10	1.24579260028362e-08	-18.6846262283455	0	VSTM2B	+
chr12	56487671	56490670	-	1.67430812929747e-10	1.2640052941237e-08	-25.8004285277013	0	GLS2	-
chr19	4361289	4364288	+	1.67890236689085e-10	1.26502208321534e-08	-22.2832122751701	0	AC007292.1	+
chr12	9447730	9450729	-	1.72384192627662e-10	1.29637571888235e-08	28.1112699857013	0	AC092821.4	+
